,mean_min_distance_to_brood,num_brood_interactions,mean_dist_other_bees,total_social_interactions,countable_interaction_frames,activity,speed_when_moving,distance_to_social_center,frames_tracked,tag_ids,video_file,block,colony,timestamp,time_num,nest_temp
3697,6.555462600163413,0,6.97276577276879,0,19,0.6666666666666666,2.2301517060523253,6.273936070535884,8,17,microcol_2-2021-11-18_14-48-01.mjpeg,3,2,2021-11-18_14-48-01,321.6166782407407,21.905
3698,2.9799710985450245,0,4.573242854602232,0,101,0.0,,1.7685783181539572,75,41,microcol_2-2021-11-18_14-48-01.mjpeg,3,2,2021-11-18_14-48-01,321.6166782407407,21.905
3699,1.5151273779592802,3,4.6570983268385495,0,39,0.4117647058823529,0.09974078245059799,2.6100566873490862,18,47,microcol_2-2021-11-18_14-48-01.mjpeg,3,2,2021-11-18_14-48-01,321.6166782407407,21.905
3700,1.4087788792253184,75,2.601348892080172,0,225,0.0,,1.3571796931992692,75,2,microcol_2-2021-11-18_14-52-02.mjpeg,3,2,2021-11-18_14-52-02,321.61946759259257,22.405
3701,1.2485952100291187,75,2.8535630772982827,0,225,0.0,,1.9665247599956637,75,32,microcol_2-2021-11-18_14-52-02.mjpeg,3,2,2021-11-18_14-52-02,321.61946759259257,22.405
3702,0.747583218346217,150,2.3443773023983523,0,225,0.0,,0.9441199951950626,75,41,microcol_2-2021-11-18_14-52-02.mjpeg,3,2,2021-11-18_14-52-02,321.61946759259257,22.405
3703,2.327436042828737,0,3.7605282940192524,0,225,0.0,,2.724284615922175,75,47,microcol_2-2021-11-18_14-52-02.mjpeg,3,2,2021-11-18_14-52-02,321.61946759259257,22.405
3704,1.4184040898134913,75,3.402038408088195,0,229,0.32432432432432434,0.154697521011229,1.4963975964621001,75,2,microcol_2-2021-11-18_14-54-01.mjpeg,3,2,2021-11-18_14-54-01,321.6208449074074,23.364
3705,3.494830400679067,0,4.413790433739643,0,16,0.0,,4.13659753480342,4,24,microcol_2-2021-11-18_14-54-01.mjpeg,3,2,2021-11-18_14-54-01,321.6208449074074,23.364
3706,1.2558670170875177,75,2.9748204393469533,0,229,0.013513513513513514,0.11400446233947306,2.0384936489436565,75,32,microcol_2-2021-11-18_14-54-01.mjpeg,3,2,2021-11-18_14-54-01,321.6208449074074,23.364
3707,0.7188686120191915,150,2.6134004096849255,0,229,0.0,,0.9661020455880537,75,41,microcol_2-2021-11-18_14-54-01.mjpeg,3,2,2021-11-18_14-54-01,321.6208449074074,23.364
3708,2.33653270410289,0,4.306004370407874,0,229,0.0,,2.6744185136025513,75,47,microcol_2-2021-11-18_14-54-01.mjpeg,3,2,2021-11-18_14-54-01,321.6208449074074,23.364
3709,0.7077800366856465,100,3.4720584377719095,17,151,0.9183673469387755,0.5060477545126143,1.5303085806494792,51,2,microcol_2-2021-11-18_14-56-01.mjpeg,3,2,2021-11-18_14-56-01,321.6222337962963,22.753
3710,1.2498020119414637,70,3.4961438317274913,57,190,0.4,0.22681929058585676,1.0058928068673958,72,32,microcol_2-2021-11-18_14-56-01.mjpeg,3,2,2021-11-18_14-56-01,321.6222337962963,22.753
3711,6.835623972503736,0,7.98271204313479,0,20,0.0,,7.996406107982725,5,37,microcol_2-2021-11-18_14-56-01.mjpeg,3,2,2021-11-18_14-56-01,321.6222337962963,22.753
3712,1.1500301992500979,73,3.1490637552006846,79,176,0.90625,0.501986300301597,0.9179207901022998,65,41,microcol_2-2021-11-18_14-56-01.mjpeg,3,2,2021-11-18_14-56-01,321.6222337962963,22.753
3713,2.3121953652300684,0,3.835681724441956,37,193,0.12162162162162163,0.15395275266361189,1.5317350881606708,75,47,microcol_2-2021-11-18_14-56-01.mjpeg,3,2,2021-11-18_14-56-01,321.6222337962963,22.753
3714,0.967918658251882,135,4.71768881942651,0,159,0.0,,2.230650507946565,75,2,microcol_2-2021-11-18_14-58-01.mjpeg,3,2,2021-11-18_14-58-01,321.6236226851852,22.584
3715,1.7161043400307194,0,4.151544789328811,0,158,0.0,,1.02430719031092,74,32,microcol_2-2021-11-18_14-58-01.mjpeg,3,2,2021-11-18_14-58-01,321.6236226851852,22.584
3716,6.526832800802607,0,7.077742263160931,0,30,0.5,1.1302774520719585,7.038560638138567,10,37,microcol_2-2021-11-18_14-58-01.mjpeg,3,2,2021-11-18_14-58-01,321.6236226851852,22.584
3717,2.8591132905889283,0,4.602427538566369,0,159,0.0,,2.214003142476401,75,47,microcol_2-2021-11-18_14-58-01.mjpeg,3,2,2021-11-18_14-58-01,321.6236226851852,22.584
3718,0.9615869532876922,149,5.306379679012232,0,158,0.0,,2.1802184034991607,75,2,microcol_2-2021-11-18_15-00-01.mjpeg,3,2,2021-11-18_15-00-01,321.62501157407405,23.27
3719,6.761222477080832,0,6.655538481912967,0,9,0.0,,6.378712418193139,3,17,microcol_2-2021-11-18_15-00-01.mjpeg,3,2,2021-11-18_15-00-01,321.62501157407405,23.27
3720,1.1193842309331277,75,4.253662740092418,0,158,0.013513513513513514,1.0635521045933976,0.772253020536986,75,32,microcol_2-2021-11-18_15-00-01.mjpeg,3,2,2021-11-18_15-00-01,321.62501157407405,23.27
3721,6.574977548452535,0,6.0786950198173715,0,15,0.0,,5.947199752122795,5,37,microcol_2-2021-11-18_15-00-01.mjpeg,3,2,2021-11-18_15-00-01,321.62501157407405,23.27
3722,2.8660545476235355,0,4.606570502035717,0,158,0.0,,2.2635341805999567,75,47,microcol_2-2021-11-18_15-00-01.mjpeg,3,2,2021-11-18_15-00-01,321.62501157407405,23.27
3723,0.8351827648273936,150,2.9436608973872134,0,159,0.013513513513513514,0.0721426217016996,1.028881351628951,75,2,microcol_2-2021-11-18_15-02-01.mjpeg,3,2,2021-11-18_15-02-01,321.626400462963,21.978
3724,2.6845953926810067,0,3.8622980380808882,1,27,0.5714285714285714,4.10954758127761,3.4900087786314096,9,17,microcol_2-2021-11-18_15-02-01.mjpeg,3,2,2021-11-18_15-02-01,321.626400462963,21.978
3725,1.6449333392594983,0,3.0689894789507104,1,159,0.0,,1.9608447247036522,75,32,microcol_2-2021-11-18_15-02-01.mjpeg,3,2,2021-11-18_15-02-01,321.626400462963,21.978
3726,2.879822829883736,0,4.310724667000376,0,159,0.0,,2.5196539215330858,75,47,microcol_2-2021-11-18_15-02-01.mjpeg,3,2,2021-11-18_15-02-01,321.626400462963,21.978
3727,0.7972921340058071,150,5.81354220652937,0,90,0.0,,1.6696686782724814,75,2,microcol_2-2021-11-18_15-04-01.mjpeg,3,2,2021-11-18_15-04-01,321.62778935185185,23.507
3728,7.09550594241665,0,8.922895206124885,0,10,0.0,,8.894264694346829,5,17,microcol_2-2021-11-18_15-04-01.mjpeg,3,2,2021-11-18_15-04-01,321.62778935185185,23.507
3729,6.574732423873664,0,5.244132384164683,0,20,0.0,,5.137928541821526,10,37,microcol_2-2021-11-18_15-04-01.mjpeg,3,2,2021-11-18_15-04-01,321.62778935185185,23.507
3730,2.8863318923353005,0,5.7682029373138715,0,90,0.0,,1.5543286238640073,75,47,microcol_2-2021-11-18_15-04-01.mjpeg,3,2,2021-11-18_15-04-01,321.62778935185185,23.507
3731,0.7966180283550796,150,5.655977826119546,0,90,0.0,,1.9654691402503808,75,2,microcol_2-2021-11-18_15-06-01.mjpeg,3,2,2021-11-18_15-06-01,321.6291782407407,22.256
3732,5.964059020499378,0,6.575439724453226,0,10,0.0,,6.198481401161492,5,17,microcol_2-2021-11-18_15-06-01.mjpeg,3,2,2021-11-18_15-06-01,321.6291782407407,22.256
3733,6.575260883315014,0,5.2443990124015585,0,20,0.0,,4.9152611210587045,10,37,microcol_2-2021-11-18_15-06-01.mjpeg,3,2,2021-11-18_15-06-01,321.6291782407407,22.256
3734,2.8915449232603194,0,4.3669799217629315,0,90,0.0,,1.2578212426787736,75,47,microcol_2-2021-11-18_15-06-01.mjpeg,3,2,2021-11-18_15-06-01,321.6291782407407,22.256
3735,1.0845037209009591,107,4.489470116020171,0,123,0.7543859649122807,0.19797133393659042,2.1833510804841803,59,2,microcol_2-2021-11-18_15-08-01.mjpeg,3,2,2021-11-18_15-08-01,321.63056712962964,23.285
3736,7.093976843521321,0,8.900508770081153,0,15,0.0,,8.858487089413076,5,17,microcol_2-2021-11-18_15-08-01.mjpeg,3,2,2021-11-18_15-08-01,321.63056712962964,23.285
3737,1.2320861276764998,63,4.521168525904594,0,127,0.25806451612903225,0.21254156361116555,0.3542519544377369,63,41,microcol_2-2021-11-18_15-08-01.mjpeg,3,2,2021-11-18_15-08-01,321.63056712962964,23.285
3738,2.893149507439775,0,5.402408019200812,0,127,0.0,,1.9346558820087905,73,47,microcol_2-2021-11-18_15-08-01.mjpeg,3,2,2021-11-18_15-08-01,321.63056712962964,23.285
3739,1.086349013742562,150,4.109044915176631,0,155,0.0,,1.9587632851428887,75,2,microcol_2-2021-11-18_15-10-01.mjpeg,3,2,2021-11-18_15-10-01,321.6319560185185,22.875
3740,6.767545673147929,0,6.985015692129699,0,15,0.0,,6.665264431333438,5,17,microcol_2-2021-11-18_15-10-01.mjpeg,3,2,2021-11-18_15-10-01,321.6319560185185,22.875
3741,1.17465900198178,75,3.765348128228283,0,155,0.05405405405405406,0.34015639227030525,0.5716676567274989,75,41,microcol_2-2021-11-18_15-10-01.mjpeg,3,2,2021-11-18_15-10-01,321.6319560185185,22.875
3742,2.897688356290701,0,4.382745726202965,0,155,0.0,,1.9068365342754665,75,47,microcol_2-2021-11-18_15-10-01.mjpeg,3,2,2021-11-18_15-10-01,321.6319560185185,22.875
3743,1.140878764885596,75,2.9090386676379745,0,150,0.0,,1.7568765973698828,75,2,microcol_2-2021-11-18_15-12-01.mjpeg,3,2,2021-11-18_15-12-01,321.63334490740743,22.452
3744,1.3562898262002456,75,2.5443675635985032,0,150,0.0,,1.2808220818579714,75,41,microcol_2-2021-11-18_15-12-01.mjpeg,3,2,2021-11-18_15-12-01,321.63334490740743,22.452
3745,2.9040721644580363,0,2.9741356846024893,0,150,0.0,,1.8186415401074267,75,47,microcol_2-2021-11-18_15-12-01.mjpeg,3,2,2021-11-18_15-12-01,321.63334490740743,22.452
3746,1.1396841993676246,74,2.8952318391537797,0,148,0.0,,1.7550708756121756,74,2,microcol_2-2021-11-18_15-14-01.mjpeg,3,2,2021-11-18_15-14-01,321.6347337962963,23.104
3747,1.35067413348232,75,2.5363254709434817,0,149,0.0,,1.2764145710602093,75,41,microcol_2-2021-11-18_15-14-01.mjpeg,3,2,2021-11-18_15-14-01,321.6347337962963,23.104
3748,2.9040616785496502,0,2.9624139522505524,0,149,0.0,,1.8053339776729282,75,47,microcol_2-2021-11-18_15-14-01.mjpeg,3,2,2021-11-18_15-14-01,321.6347337962963,23.104
3749,1.1528823971995932,67,3.8170628365181027,0,139,0.0,,1.7055782262491979,67,2,microcol_2-2021-11-18_15-18-01.mjpeg,3,2,2021-11-18_15-18-01,321.6375115740741,23.401
3750,6.748113072237807,0,7.015858586241244,0,15,0.0,,6.7919064393724815,5,17,microcol_2-2021-11-18_15-18-01.mjpeg,3,2,2021-11-18_15-18-01,321.6375115740741,23.401
3751,1.3491967242908898,75,4.36696584719974,0,147,0.0,,1.3934402790648168,75,41,microcol_2-2021-11-18_15-18-01.mjpeg,3,2,2021-11-18_15-18-01,321.6375115740741,23.401
3752,2.9218703314120624,0,4.470103477432758,0,147,0.0,,1.8112442537214408,75,47,microcol_2-2021-11-18_15-18-01.mjpeg,3,2,2021-11-18_15-18-01,321.6375115740741,23.401
3753,1.1987229681191516,68,3.5204536472591212,0,141,0.0,,1.423214267822132,68,2,microcol_2-2021-11-18_15-20-01.mjpeg,3,2,2021-11-18_15-20-01,321.63890046296297,21.892
3754,6.755134650796279,0,7.009548669777503,0,15,0.0,,6.616548272851706,5,17,microcol_2-2021-11-18_15-20-01.mjpeg,3,2,2021-11-18_15-20-01,321.63890046296297,21.892
3755,1.3476766765296802,75,4.256617600739285,0,148,0.04054054054054054,0.12699082634023912,1.4543137846663512,75,41,microcol_2-2021-11-18_15-20-01.mjpeg,3,2,2021-11-18_15-20-01,321.63890046296297,21.892
3756,2.0865439933262646,1,4.036161104399883,0,148,0.7027027027027027,0.22496930779855975,1.318418497990906,75,47,microcol_2-2021-11-18_15-20-01.mjpeg,3,2,2021-11-18_15-20-01,321.63890046296297,21.892
3757,1.1931012243879704,58,3.5115232315597646,29,150,0.0,,1.9578012755860867,58,2,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3758,6.768422238049468,0,9.049653365742255,0,8,0.0,,7.547542674571462,4,17,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3759,1.0352732517065768,78,3.4189477300620856,29,112,0.0,,1.328341437603427,39,32,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3760,6.756875810641844,0,7.566770397028863,0,20,0.0,,7.534237252137738,5,37,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3761,1.9286312021534977,0,5.48029985889751,0,181,0.0,,1.9682818735784737,75,41,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3762,1.8084570015575125,0,5.013089982020273,0,181,0.0,,1.453517700993733,75,47,microcol_2-2021-11-18_15-22-01.mjpeg,3,2,2021-11-18_15-22-01,321.64028935185183,23.416
3763,1.1946714715095175,62,3.835580560133857,26,155,0.0,,2.297452816046065,62,2,microcol_2-2021-11-18_15-24-01.mjpeg,3,2,2021-11-18_15-24-01,321.64167824074076,22.436
3764,5.211297971623222,0,5.723190158419859,0,15,0.0,,5.334006085487865,5,17,microcol_2-2021-11-18_15-24-01.mjpeg,3,2,2021-11-18_15-24-01,321.64167824074076,22.436
3765,1.0430408720435456,62,2.367806270667279,26,88,0.0,,1.559162427034843,31,32,microcol_2-2021-11-18_15-24-01.mjpeg,3,2,2021-11-18_15-24-01,321.64167824074076,22.436
3766,1.9478758560069909,0,3.222006486069854,0,173,0.0,,1.6539601207619044,75,41,microcol_2-2021-11-18_15-24-01.mjpeg,3,2,2021-11-18_15-24-01,321.64167824074076,22.436
3767,1.7958716061244644,0,3.4433234232420307,0,173,0.0,,1.275368135829126,75,47,microcol_2-2021-11-18_15-24-01.mjpeg,3,2,2021-11-18_15-24-01,321.64167824074076,22.436
3768,1.1929322319502236,62,2.8306216200614984,38,162,0.0,,2.189041985634102,62,2,microcol_2-2021-11-18_15-26-01.mjpeg,3,2,2021-11-18_15-26-01,321.6430671296296,22.915
3769,1.046902933215935,84,2.371100937651986,38,122,0.0,,1.5088765337531735,42,32,microcol_2-2021-11-18_15-26-01.mjpeg,3,2,2021-11-18_15-26-01,321.6430671296296,22.915
3770,1.9559097982586824,0,2.882455929604064,0,179,0.0,,1.779598741329665,75,41,microcol_2-2021-11-18_15-26-01.mjpeg,3,2,2021-11-18_15-26-01,321.6430671296296,22.915
3771,1.788828231623658,0,2.5726953956236343,0,179,0.0,,1.2868146571626429,75,47,microcol_2-2021-11-18_15-26-01.mjpeg,3,2,2021-11-18_15-26-01,321.6430671296296,22.915
3772,1.1928023144379256,74,3.372568112394967,22,179,0.0,,2.0500907025545976,74,2,microcol_2-2021-11-18_15-28-01.mjpeg,3,2,2021-11-18_15-28-01,321.6444560185185,22.975
3773,4.833264146521814,0,5.823257100507177,0,29,0.5,1.7334757922772561,5.4467357061177415,10,17,microcol_2-2021-11-18_15-28-01.mjpeg,3,2,2021-11-18_15-28-01,321.6444560185185,22.975
3774,1.0507019312007917,44,2.3755447858762877,22,66,0.0,,1.4086115530259173,22,32,microcol_2-2021-11-18_15-28-01.mjpeg,3,2,2021-11-18_15-28-01,321.6444560185185,22.975
3775,1.9641366816828516,0,3.685018574514193,0,181,0.0,,1.9203065581070804,75,41,microcol_2-2021-11-18_15-28-01.mjpeg,3,2,2021-11-18_15-28-01,321.6444560185185,22.975
3776,1.7852027761305045,0,3.5319660356888956,0,181,0.0,,1.3712985671736282,75,47,microcol_2-2021-11-18_15-28-01.mjpeg,3,2,2021-11-18_15-28-01,321.6444560185185,22.975
3777,1.1930493045849488,67,4.052459466048288,17,152,0.0,,2.26144478786473,67,2,microcol_2-2021-11-18_15-30-01.mjpeg,3,2,2021-11-18_15-30-01,321.6458449074074,22.155
3778,6.829697343623878,0,7.611619231121633,0,11,0.0,,7.179890671947341,5,17,microcol_2-2021-11-18_15-30-01.mjpeg,3,2,2021-11-18_15-30-01,321.6458449074074,22.155
3779,1.0523050898346467,40,2.3770390965846895,17,57,0.0,,1.5281672197306109,20,32,microcol_2-2021-11-18_15-30-01.mjpeg,3,2,2021-11-18_15-30-01,321.6458449074074,22.155
3780,1.9712475354753929,0,3.885029007143957,0,167,0.0,,1.711786128256036,75,41,microcol_2-2021-11-18_15-30-01.mjpeg,3,2,2021-11-18_15-30-01,321.6458449074074,22.155
3781,1.7814514085979685,0,4.0017578411049035,0,167,0.0,,1.2941889121603842,75,47,microcol_2-2021-11-18_15-30-01.mjpeg,3,2,2021-11-18_15-30-01,321.6458449074074,22.155
3782,1.2030658049306495,74,3.5468907699657484,56,223,0.0,,2.1248153209490694,74,2,microcol_2-2021-11-18_15-32-01.mjpeg,3,2,2021-11-18_15-32-01,321.6472337962963,20.911
3783,3.492704912763953,0,3.625275977090425,0,20,0.0,,3.460500389376685,5,10,microcol_2-2021-11-18_15-32-01.mjpeg,3,2,2021-11-18_15-32-01,321.6472337962963,20.911
3784,0.8105313460568669,142,2.7364248512656126,56,217,0.057971014492753624,0.19036703913314873,1.1264044441320558,71,32,microcol_2-2021-11-18_15-32-01.mjpeg,3,2,2021-11-18_15-32-01,321.6472337962963,20.911
3785,1.9796795532153735,0,2.54109169464132,0,225,0.0,,1.9205530451520225,75,41,microcol_2-2021-11-18_15-32-01.mjpeg,3,2,2021-11-18_15-32-01,321.6472337962963,20.911
3786,1.7824905689853985,0,2.645614112208664,0,225,0.0,,1.3568391391341394,75,47,microcol_2-2021-11-18_15-32-01.mjpeg,3,2,2021-11-18_15-32-01,321.6472337962963,20.911
3787,1.2017977529547328,70,2.8684363957173376,70,210,0.0,,2.0831440072405396,70,2,microcol_2-2021-11-18_15-34-01.mjpeg,3,2,2021-11-18_15-34-01,321.64862268518516,20.273
3788,0.8132782897448071,150,2.2282984242156485,70,220,0.0,,1.0907923016489427,75,32,microcol_2-2021-11-18_15-34-01.mjpeg,3,2,2021-11-18_15-34-01,321.64862268518516,20.273
3789,1.985974736634775,0,2.8826093658163012,0,220,0.0,,1.9722651383455343,75,41,microcol_2-2021-11-18_15-34-01.mjpeg,3,2,2021-11-18_15-34-01,321.64862268518516,20.273
3790,1.7639185341775216,0,2.45712498015161,0,220,0.0,,1.360620129729345,75,47,microcol_2-2021-11-18_15-34-01.mjpeg,3,2,2021-11-18_15-34-01,321.64862268518516,20.273
3791,1.2045284814133064,73,4.341561591631472,73,224,0.0,,2.17062616778628,73,2,microcol_2-2021-11-18_15-36-02.mjpeg,3,2,2021-11-18_15-36-02,321.65002314814814,19.681
3792,6.801893956440734,0,6.752323716363896,0,20,0.0,,6.596745515785076,5,17,microcol_2-2021-11-18_15-36-02.mjpeg,3,2,2021-11-18_15-36-02,321.65002314814814,19.681
3793,0.8172245169184941,150,3.5792438841551917,73,228,0.0,,1.1697685114349794,75,32,microcol_2-2021-11-18_15-36-02.mjpeg,3,2,2021-11-18_15-36-02,321.65002314814814,19.681
3794,1.9968185408683035,0,3.391575398799318,0,228,0.0,,1.9074249830654981,75,41,microcol_2-2021-11-18_15-36-02.mjpeg,3,2,2021-11-18_15-36-02,321.65002314814814,19.681
3795,1.7690827902999073,0,3.30218048053324,0,228,0.22972972972972974,0.18269103120260363,1.3002922704468616,75,47,microcol_2-2021-11-18_15-36-02.mjpeg,3,2,2021-11-18_15-36-02,321.65002314814814,19.681
3796,1.155491438383835,54,4.161091738843745,0,163,0.02127659574468085,0.198984662801548,1.932952232947181,54,2,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3797,6.732717690697086,0,7.916507442201843,0,11,0.0,,7.424483746148187,4,17,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3798,0.8922233679318489,146,4.2299283247805874,0,207,0.0,,1.0851341851087808,73,32,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3799,6.8365901225139725,0,7.083598846998005,0,17,0.0,,6.862779336948632,5,37,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3800,2.214489347138618,0,5.002984736897075,0,211,0.0,,2.39918457277371,75,41,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3801,1.1091997796282296,75,4.416425518699202,0,211,0.0,,1.3755657491383149,75,47,microcol_2-2021-11-18_15-38-01.mjpeg,3,2,2021-11-18_15-38-01,321.65140046296295,19.214
3802,1.147485572817183,67,3.592639110802443,0,206,0.0,,1.8258345956333295,67,2,microcol_2-2021-11-18_15-40-01.mjpeg,3,2,2021-11-18_15-40-01,321.6527893518519,18.785
3803,6.0026802615782495,0,6.564511872036825,0,40,0.5,6.4092104050119625,6.4513314353968125,10,17,microcol_2-2021-11-18_15-40-01.mjpeg,3,2,2021-11-18_15-40-01,321.6527893518519,18.785
3804,0.9000104130646334,140,3.248321654127339,0,212,0.0,,0.9715259382504395,70,32,microcol_2-2021-11-18_15-40-01.mjpeg,3,2,2021-11-18_15-40-01,321.6527893518519,18.785
3805,2.2351851602722568,0,4.297955606058242,0,222,0.0,,2.5051427273395075,75,41,microcol_2-2021-11-18_15-40-01.mjpeg,3,2,2021-11-18_15-40-01,321.6527893518519,18.785
3806,1.1185046341256741,75,3.668607321166315,0,222,0.0,,1.4421544548948169,75,47,microcol_2-2021-11-18_15-40-01.mjpeg,3,2,2021-11-18_15-40-01,321.6527893518519,18.785
3807,1.1439438594989362,72,4.318232028992343,0,222,0.0,,1.7234852370672293,72,2,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3808,6.754904555932405,0,7.363757547917917,0,20,0.0,,7.211714248372395,5,17,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3809,0.9068675521546459,140,4.037966209187011,0,218,0.0,,0.8802929079956141,70,32,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3810,6.83881732394236,0,7.486331116611557,0,20,0.0,,7.216903689679523,5,37,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3811,2.2490055607423964,0,5.402672502230258,0,227,0.0,,2.6196111756520772,75,41,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3812,1.1313561444439744,75,4.75818687608359,0,227,0.0,,1.4960761985158395,75,47,microcol_2-2021-11-18_15-44-01.mjpeg,3,2,2021-11-18_15-44-01,321.6555671296296,17.819
3813,1.1421908124960802,72,2.64099202143485,0,200,0.0,,1.8191926690719633,72,2,microcol_2-2021-11-18_15-46-01.mjpeg,3,2,2021-11-18_15-46-01,321.65695601851854,17.509
3814,0.9094564067309229,116,2.308218403935614,0,172,0.0,,1.0985553943834214,58,32,microcol_2-2021-11-18_15-46-01.mjpeg,3,2,2021-11-18_15-46-01,321.65695601851854,17.509
3815,2.254384758416781,0,3.5939640966118986,0,205,0.0,,2.5546138781894014,75,41,microcol_2-2021-11-18_15-46-01.mjpeg,3,2,2021-11-18_15-46-01,321.65695601851854,17.509
3816,1.132766288688389,75,2.5364641051226817,0,205,0.0,,1.3368148120762589,75,47,microcol_2-2021-11-18_15-46-01.mjpeg,3,2,2021-11-18_15-46-01,321.65695601851854,17.509
3817,1.1424094271694056,66,2.645148579605543,0,185,0.0,,1.8552289510607785,66,2,microcol_2-2021-11-18_15-48-01.mjpeg,3,2,2021-11-18_15-48-01,321.6583449074074,17.103
3818,0.9102885349393753,122,2.312505948750116,0,175,0.0,,1.107512883027299,61,32,microcol_2-2021-11-18_15-48-01.mjpeg,3,2,2021-11-18_15-48-01,321.6583449074074,17.103
3819,2.2628088792113323,0,3.6035156011295886,0,202,0.0,,2.526547494772789,75,41,microcol_2-2021-11-18_15-48-01.mjpeg,3,2,2021-11-18_15-48-01,321.6583449074074,17.103
3820,1.1348152440746695,75,2.542593236120415,0,202,0.0,,1.360518256115589,75,47,microcol_2-2021-11-18_15-48-01.mjpeg,3,2,2021-11-18_15-48-01,321.6583449074074,17.103
3821,1.1433993519468384,60,3.1740898274840044,0,172,0.0,,1.8227916359668015,60,2,microcol_2-2021-11-18_15-50-01.mjpeg,3,2,2021-11-18_15-50-01,321.6597337962963,16.886
3822,3.327537494318803,0,4.146833257881539,0,19,0.0,,3.7950675865486434,5,17,microcol_2-2021-11-18_15-50-01.mjpeg,3,2,2021-11-18_15-50-01,321.6597337962963,16.886
3823,0.9118119422891697,116,2.597451471149957,0,167,0.0,,1.0328519489687227,58,32,microcol_2-2021-11-18_15-50-01.mjpeg,3,2,2021-11-18_15-50-01,321.6597337962963,16.886
3824,2.2692474192425256,0,3.4599283990787977,0,198,0.0,,2.555080861175888,75,41,microcol_2-2021-11-18_15-50-01.mjpeg,3,2,2021-11-18_15-50-01,321.6597337962963,16.886
3825,1.0134169931346166,75,3.220965165926675,0,198,0.0,,1.5266873245212431,75,47,microcol_2-2021-11-18_15-50-01.mjpeg,3,2,2021-11-18_15-50-01,321.6597337962963,16.886
3826,1.1442338930642335,67,4.257776721892019,0,194,0.0,,1.6648252288630123,67,2,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3827,6.761050994039563,0,7.267854026614597,0,20,0.0,,7.163836137788515,5,17,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3828,0.9111467540517785,110,4.035343537691343,0,167,0.0,,0.8752557634252948,55,32,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3829,6.841299550678438,0,7.504930137418091,0,17,0.0,,7.255918154992354,5,37,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3830,2.269573874522833,0,5.487664998473948,0,207,0.0,,2.7042419275283356,75,41,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3831,1.0147351590940152,75,4.683391066835124,0,207,0.0,,1.5280493688773784,75,47,microcol_2-2021-11-18_15-52-01.mjpeg,3,2,2021-11-18_15-52-01,321.6611226851852,16.55
3832,1.1466959344597825,73,4.855941555829064,0,219,0.0,,1.8966774889793008,73,2,microcol_2-2021-11-18_15-54-01.mjpeg,3,2,2021-11-18_15-54-01,321.6625115740741,16.282
3833,7.090217678285896,0,7.672120376388729,0,18,0.0,,7.481490210387382,5,17,microcol_2-2021-11-18_15-54-01.mjpeg,3,2,2021-11-18_15-54-01,321.6625115740741,16.282
3834,0.9105253671400676,118,4.421709171216691,0,184,0.0,,1.1838887418604278,59,32,microcol_2-2021-11-18_15-54-01.mjpeg,3,2,2021-11-18_15-54-01,321.6625115740741,16.282
3835,6.523433763083791,0,6.988113619363424,0,35,0.5,1.6885224446470835,6.716052720931398,10,37,microcol_2-2021-11-18_15-54-01.mjpeg,3,2,2021-11-18_15-54-01,321.6625115740741,16.282
